,Overall Place,Recognition,Team Members,Boat #,Class,Gender,Max Boat Len,Min Boat Width,Rudder,Double Blade,Masters,Adult Youth,Competitors,Team Captions,Competitor count,Class Place,Split Name,Split Time,year,str_split_time,Milage,Split Milage,Hours,str_hours,time_of_day,Split Speed,Finish time
5376,DNF,Novice,Larry Mooney; Stacey Rasco; TC Bill Rasco; TC Kay Mooney,5950,Novice,Undefined,17.33,none,False,False,False,False,['Larry Mooney\nStacey Rasco\n'],['Bill Rasco\nTC Kay Mooney'],1,,Palmetto,,2021,nan:nan:nan,61.24468029628051,20.61321755053808,,nan:nan:nan,None nan:nan,,0 days 04:25:00
5377,DNF,Womens,Tina Sackett; Debbie Sackett; TC Lisa Rivera; TC Dale Tilson,6161,Women's Novice,Female,17.33,none,False,False,False,False,['Tina Sackett\nDebbie Sackett\n'],['Lisa Rivera\nTC Dale Tilson'],1,,Palmetto,,2021,nan:nan:nan,61.24468029628051,20.61321755053808,,nan:nan:nan,None nan:nan,,0 days 03:36:00
5378,DNF,USCA C-1 Woman,Katie Bee; TC Edward Rodriguez,1234,Women's USCA C1,Female,18.5,32,False,False,False,False,['Katie Bee\n'],['Edward Rodriguez'],1,,Palmetto,,2021,nan:nan:nan,61.24468029628051,20.61321755053808,,nan:nan:nan,None nan:nan,,
5379,DNF,Novice,Timothy Snider; Samuel Snider; TC Dan Gideon; TC Lillie Snider,2602,Novice,Undefined,17.33,none,False,False,False,False,['Timothy Snider\nSamuel Snider\n'],['Dan Gideon\nTC Lillie Snider'],1,,Palmetto,,2021,nan:nan:nan,61.24468029628051,20.61321755053808,,nan:nan:nan,None nan:nan,,
5380,DNF,Unlimited,Thomas Smith; Paul Heaton; Ken Shaver; TC Ruben Deleon,529,Unlimited,Undefined,none,none,True,True,False,False,['Thomas Smith\nPaul Heaton\nKen Shaver\n'],['Ruben Deleon'],1,,Palmetto,,2021,nan:nan:nan,61.24468029628051,20.61321755053808,,nan:nan:nan,None nan:nan,,
5381,1,1st Unlimited,Tim Rask; Kyle Mynar; Nick Walton; Tommy Yonley; TC Kaitlyn Mynar; TC Landen Jiral,1,Unlimited,Undefined,none,none,True,True,False,False,['Tim Rask\nKyle Mynar\nNick Walton\nTommy Yonley\n'],['Kaitlyn Mynar\nTC Landen Jiral'],1,1,Gonzales,0 days 03:32:00,2021,3:32:0,86.96612639248289,25.721446096202385,0 days 11:36:00,11:36:0,Sat 12:32,7.279654555528977,1 days 11:46:00
5382,2,2nd Unlimited,Ryan Slebos; Wes Wyatt; Brad Daniels; Phil Bowden; Dylan McHardy; Ryan Martinez; TC Don Walls; TC Steve Lynn,407,Unlimited,Undefined,none,none,True,True,False,False,['Ryan Slebos\nWes Wyatt\nBrad Daniels\nPhil Bowden\nDylan McHardy\nRyan Martinez\n'],['Don Walls\nTC Steve Lynn'],1,2,Gonzales,0 days 03:34:00,2021,3:34:0,86.96612639248289,25.721446096202385,0 days 11:58:00,11:58:0,Sat 12:34,7.2116204008044065,1 days 13:01:00
5383,3,3rd Unlimited,Andrew Condie; Clay Wyatt; Danny Medina; TC Jill Wyatt; TC Jay Condie,123,Unlimited,Undefined,none,none,True,True,False,False,['Andrew Condie\nClay Wyatt\nDanny Medina\n'],['Jill Wyatt\nTC Jay Condie'],1,3,Gonzales,0 days 03:30:00,2021,3:30:0,86.96612639248289,25.721446096202385,0 days 11:58:00,11:58:0,Sat 12:30,7.348984598914967,1 days 13:28:00
5384,4,4th Unlimited,Rebekah Feaster; Jonathan Kittle; Dave Walliser; Jonathan Rask; Rachel Rask; Stephen Rask; TC Jonathan Zeek; TC Michael Pope; ,139,Unlimited,Undefined,none,none,True,True,False,False,['Rebekah Feaster\nJonathan Kittle\nDave Walliser\nJonathan Rask\nRachel Rask\nStephen Rask\n'],['Jonathan Zeek\nTC Michael Pope\n'],1,4,Gonzales,0 days 03:58:00,2021,3:58:0,86.96612639248289,25.721446096202385,0 days 13:09:00,13:9:0,Sat 12:58,6.484398175513206,1 days 16:46:00
5385,5,1st Womens,Melissa James; Holly Orr; Mollie Binion; Cecili Bugge; Lydia Huelskamp; TC Andrew Nelson; TC Holly Huelskamp,357,Women's Novice,Female,17.33,none,False,False,False,False,['Melissa James\nHolly Orr\nMollie Binion\nCecili Bugge\nLydia Huelskamp\n'],['Andrew Nelson\nTC Holly Huelskamp'],1,1,Gonzales,0 days 04:07:00,2021,4:7:0,86.96612639248289,25.721446096202385,0 days 13:44:00,13:44:0,Sat 13:7,6.248124557781956,1 days 17:41:00
5386,6,5th Unlimited,Jay Daniel; Morgan Kohut; Michael Tecci; Wayne Thorp out at Cuero; TC Kristin Daniel; TC Jessie Hazelwood,37,Unlimited,Undefined,none,none,True,True,False,False,['Jay Daniel\nMorgan Kohut\nMichael Tecci\nWayne Thorp out at Cuero\n'],['Kristin Daniel\nTC Jessie Hazelwood'],1,5,Gonzales,0 days 04:06:00,2021,4:6:0,86.96612639248289,25.721446096202385,0 days 13:25:00,13:25:0,Sat 13:6,6.2735234380981435,1 days 20:43:00
5387,7,"1st Tandem Unlimited
1st Masters ",Chris Champion; Jason Cade; TC AJ Champion; TC Jeff Kellington,3930,Tandem Unlimited,Undefined,none,none,True,True,True,False,['Chris Champion\nJason Cade\n'],['AJ Champion\nTC Jeff Kellington'],1,1,Gonzales,0 days 04:10:00,2021,4:10:0,86.96612639248289,25.721446096202385,0 days 13:49:00,13:49:0,Sat 13:10,6.173147063088572,1 days 21:02:00
5388,8,6th Unlimited,West Hansen; Jimmy Harvey; Jeff Wueste; TC Barbara Edington; TC Lizet Alaniz,330,Unlimited,Undefined,none,none,True,True,False,False,['West Hansen\nJimmy Harvey\nJeff Wueste\n'],['Barbara Edington\nTC Lizet Alaniz'],1,6,Gonzales,0 days 04:13:00,2021,4:13:0,86.96612639248289,25.721446096202385,0 days 13:45:00,13:45:0,Sat 13:13,6.0999476907989845,1 days 21:16:00
5389,9,7th Unlimited,John Dupont; Brandon Gabehart; Luke Zolnierowski; Andrew Davis; Maxx Dugas; John Mark Harras; TC Jason Jones; TC Jessica Davis,807,Unlimited,Undefined,none,none,True,True,False,False,['John Dupont\nBrandon Gabehart\nLuke Zolnierowski\nAndrew Davis\nMaxx Dugas\nJohn Mark Harras\n'],['Jason Jones\nTC Jessica Davis'],1,7,Gonzales,0 days 04:17:00,2021,4:17:0,86.96612639248289,25.721446096202385,0 days 13:47:00,13:47:0,Sat 13:17,6.005006870708728,1 days 21:30:00
5390,10,1st Standard,Joe Geisinger; John Bugge; TC Bill McCanse; TC James Connolly,42,Standard,Undefined,18,32.4,False,False,False,False,['Joe Geisinger\nJohn Bugge\n'],['Bill McCanse\nTC James Connolly'],1,1,Gonzales,0 days 04:21:00,2021,4:21:0,86.96612639248289,25.721446096202385,0 days 14:18:00,14:18:0,Sat 13:21,5.912976114069514,1 days 22:04:00
5391,11,"1st Mixed
1st Adult Youth",Ian Rolls; Adelaide Rolls; TC Brooke Rolls; TC Blane Ellis,7,Mixed,Mixed,none,none,True,True,False,True,['Ian Rolls\nAdelaide Rolls\n'],['Brooke Rolls\nTC Blane Ellis'],1,1,Gonzales,0 days 04:23:00,2021,4:23:0,86.96612639248289,25.721446096202385,0 days 14:18:00,14:18:0,Sat 13:23,5.868010516243889,1 days 22:08:00
5392,12,2nd Womens,Courtney Martinez; Heather Harrison; TC Ginsie Stauss; TC Shiela Reiter,333,Women's Novice,Female,17.33,none,False,False,False,False,['Courtney Martinez\nHeather Harrison\n'],['Ginsie Stauss\nTC Shiela Reiter'],1,2,Gonzales,0 days 04:29:00,2021,4:29:0,86.96612639248289,25.721446096202385,0 days 14:32:00,14:32:0,Sat 13:29,5.737125523316517,1 days 22:45:00
5393,13,1st USCA C-1 Man,Gabe Haarsma; TC David Finley; TC Helena Finlay,38,Men's USCA C1,Male,18.5,32,False,False,False,False,['Gabe Haarsma\n'],['David Finley\nTC Helena Finlay'],1,1,Gonzales,0 days 04:40:00,2021,4:40:0,86.96612639248289,25.721446096202385,0 days 15:06:00,15:6:0,Sat 13:40,5.511738449186225,1 days 23:04:00
5394,14,8th Unlimited,Alexandre Leonard; Yusuf Johnson; Cohl Brazil; Jhet Brazil; TC Leonard Philippe; TC Doug Brazil,121,Unlimited,Undefined,none,none,True,True,False,False,['Alexandre Leonard\nYusuf Johnson\nCohl Brazil\nJhet Brazil\n'],['Leonard Philippe\nTC Doug Brazil'],1,8,Gonzales,0 days 04:26:00,2021,4:26:0,86.96612639248289,25.721446096202385,0 days 14:18:00,14:18:0,Sat 13:26,5.801829946511816,1 days 23:32:00
5395,15,2nd Mixed,Virginia Condie; Shawn Boyett; TC Debbie Richardson; TC Iliana Pena,5,Mixed,Mixed,none,none,True,True,False,False,['Virginia Condie\nShawn Boyett\n'],['Debbie Richardson\nTC Iliana Pena'],1,2,Gonzales,0 days 03:59:00,2021,3:59:0,86.96612639248289,25.721446096202385,0 days 13:16:00,13:16:0,Sat 12:59,6.457266802393904,1 days 23:57:00
5396,16,1st USCA C-2,Brandon Stafford; Bill Stafford; Joseph Bitterly; TC Wade Stafford,29,USCA C2,Undefined,18.5,27,False,False,False,False,['Brandon Stafford\nBill Stafford\nJoseph Bitterly\n'],['Wade Stafford'],1,1,Gonzales,0 days 04:40:00,2021,4:40:0,86.96612639248289,25.721446096202385,0 days 15:07:00,15:7:0,Sat 13:40,5.511738449186225,2 days 00:43:00
5397,17,3rd Mixed,Libby Geisinger; Matt Sandel; TC Mary Geisinger; TC Eric Whicker,314,Mixed,Mixed,none,none,True,True,False,False,['Libby Geisinger\nMatt Sandel\n'],['Mary Geisinger\nTC Eric Whicker'],1,3,Gonzales,0 days 04:35:00,2021,4:35:0,86.96612639248289,25.721446096202385,0 days 14:57:00,14:57:0,Sat 13:35,5.611951875535066,2 days 00:45:00
5398,18,9th Unlimited,Chris Bailey; Will Leeds; Dave Carlson; Mike Dey; Ron Henk out at Palmetto; TC James Shuler; TC Bryon Sarmiento,247,Unlimited,Undefined,none,none,True,True,False,False,['Chris Bailey\nWill Leeds\nDave Carlson\nMike Dey\nRon Henk out at Palmetto\n'],['James Shuler\nTC Bryon Sarmiento'],1,9,Gonzales,0 days 04:44:00,2021,4:44:0,86.96612639248289,25.721446096202385,0 days 14:43:00,14:43:0,Sat 13:44,5.434108330183602,2 days 01:22:00
5399,19,1st Solo Unlimited Man,Keifer Mauldin; TC Brittany Jeffus; TC Carol Hielckert,414,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Keifer Mauldin\n'],['Brittany Jeffus\nTC Carol Hielckert'],1,1,Gonzales,0 days 05:56:00,2021,5:56:0,86.96612639248289,25.721446096202385,0 days 15:52:00,15:52:0,Sat 14:56,4.335075184753211,2 days 01:26:00
5400,20,1st Solo Unlimited Woman,Salli O'Donnell; TC Mike Malone; TC Joe Frohock,5353,Women's Solo Unlimited,Female,none,none,True,True,False,False,"[""Salli O'Donnell\n""]",['Mike Malone\nTC Joe Frohock'],1,1,Gonzales,0 days 04:43:00,2021,4:43:0,86.96612639248289,25.721446096202385,0 days 15:02:00,15:2:0,Sat 13:43,5.453310126403332,2 days 01:50:00
5401,21,2nd Tandem Unlimited,Adam Sims; Paul Glisson; TC Brent Townsend; TC Emily Addlesperger,1004,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Adam Sims\nPaul Glisson\n'],['Brent Townsend\nTC Emily Addlesperger'],1,2,Gonzales,0 days 04:30:00,2021,4:30:0,86.96612639248289,25.721446096202385,0 days 14:34:00,14:34:0,Sat 13:30,5.7158769102671965,2 days 02:26:00
5402,22,2nd Solo Unlimited Man,Wendell Smith; TC Mark Miller; TC Aaron Timmins,1968,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Wendell Smith\n'],['Mark Miller\nTC Aaron Timmins'],1,2,Gonzales,0 days 04:45:00,2021,4:45:0,86.96612639248289,25.721446096202385,0 days 15:16:00,15:16:0,Sat 13:45,5.415041283411028,2 days 02:36:00
5403,23,3rd Tandem Unlimited,RD Kissling; Bobby Smart; TC Zach Elkins,2021,Tandem Unlimited,Undefined,none,none,True,True,False,False,['RD Kissling\nBobby Smart\n'],['Zach Elkins'],1,3,Gonzales,0 days 04:47:00,2021,4:47:0,86.96612639248289,25.721446096202385,0 days 15:28:00,15:28:0,Sat 13:47,5.377305804084123,2 days 03:36:00
5404,24,1st Aluminum,Gaston Jones; Lillian Jones; TC Kim Jones; TC Vance Jones,4,Aluminum,Undefined,17.33,none,False,False,False,False,['Gaston Jones\nLillian Jones\n'],['Kim Jones\nTC Vance Jones'],1,1,Gonzales,0 days 04:56:00,2021,4:56:0,86.96612639248289,25.721446096202385,0 days 15:59:00,15:59:0,Sat 13:56,5.213806641122105,2 days 04:28:00
5405,25,2nd USCA C-2,Shannon Issendorf; Nathan Tart; TC Chris Issendorf; TC Dwight Tart,555,USCA C2,Undefined,18.5,27,False,False,False,False,['Shannon Issendorf\nNathan Tart\n'],['Chris Issendorf\nTC Dwight Tart'],1,2,Gonzales,0 days 04:20:00,2021,4:20:0,86.96612639248289,25.721446096202385,0 days 14:27:00,14:27:0,Sat 13:20,5.935718329892858,2 days 05:24:00
5406,26,3rd Womens,Veronica Sosa; Kelleen Arquette; TC Ray Arquette,4251,Women's Novice,Female,17.33,none,False,False,False,False,['Veronica Sosa\nKelleen Arquette\n'],['Ray Arquette'],1,3,Gonzales,0 days 05:12:00,2021,5:12:0,86.96612639248289,25.721446096202385,0 days 16:12:00,16:12:0,Sat 14:12,4.946431941577382,2 days 05:26:00
5407,27,2nd Aluminum,Pete Binion; Wade Binion; TC Samantha Binion; TC Egan Gyldenege,8,Aluminum,Undefined,17.33,none,False,False,False,False,['Pete Binion\nWade Binion\n'],['Samantha Binion\nTC Egan Gyldenege'],1,2,Gonzales,0 days 05:09:00,2021,5:9:0,86.96612639248289,25.721446096202385,0 days 16:42:00,16:42:0,Sat 14:9,4.994455552660657,2 days 05:26:00
5408,28,10th Unlimited,James Lowe; Ash Wineinger; Ellie Wineinger; TC Renee Wineinger; TC Mason Wineinger,55,Unlimited,Undefined,none,none,True,True,False,False,['James Lowe\nAsh Wineinger\nEllie Wineinger\n'],['Renee Wineinger\nTC Mason Wineinger'],1,10,Gonzales,0 days 05:12:00,2021,5:12:0,86.96612639248289,25.721446096202385,0 days 16:12:00,16:12:0,Sat 14:12,4.946431941577382,2 days 05:50:00
5409,29,11th Unlimited,Shawn Melnar; Mason Melnar; Dylan Melnar; John Gutierrez; James Sanders; TC Sharon Melnar; TC Kaitlin Scherer; ,14,Unlimited,Undefined,none,none,True,True,False,False,['Shawn Melnar\nMason Melnar\nDylan Melnar\nJohn Gutierrez\nJames Sanders\n'],['Sharon Melnar\nTC Kaitlin Scherer\n'],1,11,Gonzales,0 days 05:17:00,2021,5:17:0,86.96612639248289,25.721446096202385,0 days 16:30:00,16:30:0,Sat 14:17,4.8684125103222184,2 days 05:55:00
5410,30,4th Mixed,Myla Weber; Jim Weber; TC Cayla Weber; TC Elliott Perez,33,Mixed,Mixed,none,none,True,True,False,False,['Myla Weber\nJim Weber\n'],['Cayla Weber\nTC Elliott Perez'],1,4,Gonzales,0 days 04:47:00,2021,4:47:0,86.96612639248289,25.721446096202385,0 days 15:32:00,15:32:0,Sat 13:47,5.377305804084123,2 days 06:24:00
5411,31,2nd USCA C-1 Man,Joshua Hulin; TC Dwight Hulin; TC Priscilla Hulin,44,Men's USCA C1,Male,18.5,32,False,False,False,False,['Joshua Hulin\n'],['Dwight Hulin\nTC Priscilla Hulin'],1,2,Gonzales,0 days 06:03:00,2021,6:3:0,86.96612639248289,25.721446096202385,0 days 18:01:00,18:1:0,Sat 15:3,4.251478693587171,2 days 07:57:00
5412,32,3rd USCA C-1 Man,Chris Stevenson; TC Karim Aziz; TC Leroy Kleinsasser,9,Men's USCA C1,Male,18.5,32,False,False,False,False,['Chris Stevenson\n'],['Karim Aziz\nTC Leroy Kleinsasser'],1,3,Gonzales,0 days 05:05:00,2021,5:5:0,86.96612639248289,25.721446096202385,0 days 16:35:00,16:35:0,Sat 14:5,5.059956609088994,2 days 08:48:00
5413,33,3rd Aluminum,Hoyt Moss; Jay Jackson; TC Wade Parsons; TC Charlie Bob Chapman,1620,Aluminum,Undefined,17.33,none,False,False,False,False,['Hoyt Moss\nJay Jackson\n'],['Wade Parsons\nTC Charlie Bob Chapman'],1,3,Gonzales,0 days 05:37:00,2021,5:37:0,86.96612639248289,25.721446096202385,0 days 17:19:00,17:19:0,Sat 14:37,4.579485951846122,2 days 08:58:00
5414,34,1st Novice,Aaron Zwahr; Austin Bodin; TC Jennifer Jenkins; TC Megan Campbell,762,Novice,Undefined,17.33,none,False,False,False,False,['Aaron Zwahr\nAustin Bodin\n'],['Jennifer Jenkins\nTC Megan Campbell'],1,1,Gonzales,0 days 05:19:00,2021,5:19:0,86.96612639248289,25.721446096202385,0 days 17:33:00,17:33:0,Sat 14:19,4.837889547875057,2 days 09:18:00
5415,35,12th Unlimited,Gary Gibson; Brandon Gibson out at Gonzales; Matthew Wagner; TC Julie Gibson; TC Kassy Daniel,6801,Unlimited,Undefined,none,none,True,True,False,False,['Gary Gibson\nBrandon Gibson out at Gonzales\nMatthew Wagner\n'],['Julie Gibson\nTC Kassy Daniel'],1,12,Gonzales,0 days 08:22:00,2021,8:22:0,86.96612639248289,25.721446096202385,0 days 18:28:00,18:28:0,Sat 17:22,3.0742764258409223,2 days 10:41:00
5416,36,4th Tandem Unlimited,Doug Johnson; Adam Morris; TC Dearl Davis; TC Stephen Malina,6922,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Doug Johnson\nAdam Morris\n'],['Dearl Davis\nTC Stephen Malina'],1,4,Gonzales,0 days 05:26:00,2021,5:26:0,86.96612639248289,25.721446096202385,0 days 17:24:00,17:24:0,Sat 14:26,4.7340084839636285,2 days 11:06:00
5417,37,13th Unlimited,Joe Hunt; Steve Watson; Stacy Greer; TC Patty Hunt; TC Michael Watson,1775,Unlimited,Undefined,none,none,True,True,False,False,['Joe Hunt\nSteve Watson\nStacy Greer\n'],['Patty Hunt\nTC Michael Watson'],1,13,Gonzales,0 days 06:06:00,2021,6:6:0,86.96612639248289,25.721446096202385,0 days 18:01:00,18:1:0,Sat 15:6,4.216630507574162,2 days 11:43:00
5418,38,5th Tandem Unlimited,Trab Seyn; Mike Smith; TC Cindy Gibeaux; TC Rob Nichols,3113,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Trab Seyn\nMike Smith\n'],['Cindy Gibeaux\nTC Rob Nichols'],1,5,Gonzales,0 days 04:55:00,2021,4:55:0,86.96612639248289,25.721446096202385,0 days 16:36:00,16:36:0,Sat 13:55,5.231480561939468,2 days 12:01:00
5419,39,6th Tandem Unlimited,Cody Taylor; Rocco Mosses; TC Amber Mosses; TC Hilary Taylor,8486,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Cody Taylor\nRocco Mosses\n'],['Amber Mosses\nTC Hilary Taylor'],1,6,Gonzales,0 days 05:18:00,2021,5:18:0,86.96612639248289,25.721446096202385,0 days 16:51:00,16:51:0,Sat 14:18,4.853103037019318,2 days 12:03:00
5420,40,4th Aluminum,Andy Armendariz; Spencer Beck; TC Roman Manzano; TC Kendra Alaniz,4747,Aluminum,Undefined,17.33,none,False,False,False,False,['Andy Armendariz\nSpencer Beck\n'],['Roman Manzano\nTC Kendra Alaniz'],1,4,Gonzales,0 days 05:41:00,2021,5:41:0,86.96612639248289,25.721446096202385,0 days 18:18:00,18:18:0,Sat 14:41,4.525767641560536,2 days 12:43:00
5421,41,14th Unlimited,Daniel Currey; Greg Frank; Stephen Markowski; Derrick Lee; TC Heather Toombs; TC Miranda Wait,2379,Unlimited,Undefined,none,none,True,True,False,False,['Daniel Currey\nGreg Frank\nStephen Markowski\nDerrick Lee\n'],['Heather Toombs\nTC Miranda Wait'],1,14,Gonzales,0 days 06:15:00,2021,6:15:0,86.96612639248289,25.721446096202385,0 days 17:42:00,17:42:0,Sat 15:15,4.115431375392381,2 days 12:48:00
5422,42,3rd USCA C-2,Paul Pape; Michael Howard; TC Jennifer Keirnan-Pape; TC Amber Howard,1973,USCA C2,Undefined,18.5,27,False,False,False,False,['Paul Pape\nMichael Howard\n'],['Jennifer Keirnan-Pape\nTC Amber Howard'],1,3,Gonzales,0 days 05:56:00,2021,5:56:0,86.96612639248289,25.721446096202385,0 days 18:19:00,18:19:0,Sat 14:56,4.335075184753211,2 days 13:02:00
5423,43,2nd Standard,David McGonagill; Sean Rommell; TC Hampton Fontwnot; TC Dawson McGonagill,3394,Standard,Undefined,18,32.4,False,False,False,False,['David McGonagill\nSean Rommell\n'],['Hampton Fontwnot\nTC Dawson McGonagill'],1,2,Gonzales,0 days 06:22:00,2021,6:22:0,86.96612639248289,25.721446096202385,0 days 18:58:00,18:58:0,Sat 15:22,4.040017711445401,2 days 13:40:00
5424,44,5th Mixed,Sonja StClair; Larry StClair; TC John Moore; TC Lauren StClair,456,Mixed,Mixed,none,none,True,True,False,False,['Sonja StClair\nLarry StClair\n'],['John Moore\nTC Lauren StClair'],1,5,Gonzales,0 days 05:31:00,2021,5:31:0,86.96612639248289,25.721446096202385,0 days 16:50:00,16:50:0,Sat 14:31,4.662497781788952,2 days 13:43:00
5425,45,2nd Novice,Kyndel Bennett; Warren Kay; TC Laura Bennett; TC Rob Smith,3006,Novice,Undefined,17.33,none,False,False,False,False,['Kyndel Bennett\nWarren Kay\n'],['Laura Bennett\nTC Rob Smith'],1,2,Gonzales,0 days 05:26:00,2021,5:26:0,86.96612639248289,25.721446096202385,0 days 17:30:00,17:30:0,Sat 14:26,4.7340084839636285,2 days 13:48:00
5426,46,4th USCA C-2,Diana Kaiser; David Kaiser; TC Peter Olden; TC Jean Olden,1984,USCA C2,Undefined,18.5,27,False,False,False,False,['Diana Kaiser\nDavid Kaiser\n'],['Peter Olden\nTC Jean Olden'],1,4,Gonzales,0 days 06:10:00,2021,6:10:0,86.96612639248289,25.721446096202385,0 days 17:48:00,17:48:0,Sat 15:10,4.171045312897684,2 days 14:32:00
5427,47,3rd Novice,Cody Nelson; Luke Brentlinger; TC Amber Nelson; TC Meagan Halford,1507,Novice,Undefined,17.33,none,False,False,False,False,['Cody Nelson\nLuke Brentlinger\n'],['Amber Nelson\nTC Meagan Halford'],1,3,Gonzales,0 days 05:42:00,2021,5:42:0,86.96612639248289,25.721446096202385,0 days 18:31:00,18:31:0,Sat 14:42,4.512534402842523,2 days 15:21:00
5428,48,15th Unlimited,Brian Jones; Travis Crow; Richard Oechslin out at Palmetto; Joey Halbert; Vincent Cline; Jim Gibbs; TC Richard Crow; TC Brian Wills,150,Unlimited,Undefined,none,none,True,True,False,False,['Brian Jones\nTravis Crow\nRichard Oechslin out at Palmetto\nJoey Halbert\nVincent Cline\nJim Gibbs\n'],['Richard Crow\nTC Brian Wills'],1,15,Gonzales,0 days 07:27:00,2021,7:27:0,86.96612639248289,25.721446096202385,0 days 21:48:00,21:48:0,Sat 16:27,3.4525431001613938,2 days 16:11:00
5429,49,4th Novice,Isaac Wiegman; Aaron Fides; TC Kim Seoudy,7866,Novice,Undefined,17.33,none,False,False,False,False,['Isaac Wiegman\nAaron Fides\n'],['Kim Seoudy'],1,4,Gonzales,0 days 05:58:00,2021,5:58:0,86.96612639248289,25.721446096202385,0 days 18:34:00,18:34:0,Sat 14:58,4.310856887631685,2 days 16:35:00
5430,50,3rd Standard,Jennifer Bugge; Johnny Martinez Jr; TC Betsy Pierson; TC Sandy Pierson,818,Standard,Undefined,18,32.4,False,False,False,False,['Jennifer Bugge\nJohnny Martinez Jr\n'],['Betsy Pierson\nTC Sandy Pierson'],1,3,Gonzales,0 days 05:56:00,2021,5:56:0,86.96612639248289,25.721446096202385,0 days 18:20:00,18:20:0,Sat 14:56,4.335075184753211,2 days 17:01:00
5431,51,7th Tandem Unlimited,Benjamin Duckett; Jay Fox; TC Constance Harris; TC Emily Duckett,728,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Benjamin Duckett\nJay Fox\n'],['Constance Harris\nTC Emily Duckett'],1,7,Gonzales,0 days 06:03:00,2021,6:3:0,86.96612639248289,25.721446096202385,0 days 18:46:00,18:46:0,Sat 15:3,4.251478693587171,2 days 18:05:00
5432,52,3rd Solo Unlimited Man,Colton Moore; TC Chad Keeth; TC Felecity Mayden,45,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Colton Moore\n'],['Chad Keeth\nTC Felecity Mayden'],1,3,Gonzales,0 days 06:41:00,2021,6:41:0,86.96612639248289,25.721446096202385,0 days 19:43:00,19:43:0,Sat 15:41,3.8485954258656934,2 days 19:18:00
5433,53,5th Novice,Nathaniel Dicks; Joshua Halloran; TC John Busse,1851,Novice,Undefined,17.33,none,False,False,False,False,['Nathaniel Dicks\nJoshua Halloran\n'],['John Busse'],1,5,Gonzales,0 days 06:30:00,2021,6:30:0,86.96612639248289,25.721446096202385,0 days 20:05:00,20:5:0,Sat 15:30,3.9571455532619053,2 days 19:22:00
5434,54,6th Novice,Thomas Schiefer; James Wilson; TC Julie Webers; TC Nathan Webers,1839,Novice,Undefined,17.33,none,False,False,False,False,['Thomas Schiefer\nJames Wilson\n'],['Julie Webers\nTC Nathan Webers'],1,6,Gonzales,0 days 08:09:00,2021,8:9:0,86.96612639248289,25.721446096202385,0 days 22:09:00,22:9:0,Sat 17:9,3.1560056559757528,2 days 21:07:00
